R_squared,P_values,Betas
-2.220446049250313e-16,[1.0049211e-93],[1083.78963216]
-2.220446049250313e-16,[4.08154522e-93],[989.54241225]
1.1102230246251565e-16,[2.5030027e-104],[951.03288838]
1.1102230246251565e-16,[6.09939972e-111],[921.1584341]
-2.220446049250313e-16,[1.12062726e-103],[924.71130251]
0.0,[1.30509956e-92],[991.87657734]
0.0,[3.23633094e-93],[1088.98951631]
-2.220446049250313e-16,[4.31028079e-104],[1117.48739325]
0.0,[1.45778996e-104],[1114.96516688]
4.440892098500626e-16,[3.22390864e-105],[1105.49551691]
0.0,[2.42884928e-103],[1103.25201775]
0.0,[2.18666719e-101],[1184.16817938]
1.1102230246251565e-16,[5.66020361e-90],[1278.20885034]
-2.220446049250313e-16,[1.20914081e-91],[1213.07393153]
0.0,[5.86718636e-96],[1287.89727903]
0.0,[6.54826794e-110],[1436.32254088]
1.1102230246251565e-16,[1.50575418e-107],[1446.8848853]
2.220446049250313e-16,[5.7232841e-104],[1149.49956677]
0.0,[4.09817038e-104],[1138.33544204]
2.220446049250313e-16,[5.32232795e-105],[1118.7213781]
0.0,[3.70532687e-101],[1106.16587919]
0.0,[3.82782724e-101],[1116.92705222]
4.440892098500626e-16,[8.55306272e-107],[1144.64363128]
-2.220446049250313e-16,[7.13991507e-108],[1157.64019416]
0.0,[1.23979491e-107],[1135.95209099]
-2.220446049250313e-16,[5.21514979e-103],[1107.19399366]
0.0,[1.86319396e-98],[1107.18468999]
0.0,[2.4881661e-96],[1088.33189721]
0.0,[1.01692757e-96],[1002.74881999]
0.0,[7.18915735e-104],[939.07707543]
-2.220446049250313e-16,[1.92810069e-108],[921.19544534]
-2.220446049250313e-16,[2.2475678e-104],[922.13400448]
0.0,[6.17641719e-100],[935.91326426]
0.0,[3.5960622e-88],[993.24761604]
0.0,[1.14427374e-84],[1083.82173905]
1.1102230246251565e-16,[8.86075781e-94],[1102.47590906]
4.440892098500626e-16,[2.01227086e-101],[1079.86317833]
2.220446049250313e-16,[1.28651855e-96],[1114.18761489]
0.0,[4.79763749e-90],[1172.80818446]
0.0,[3.02292076e-94],[1176.44435509]
0.0,[1.68704697e-96],[1180.44591567]
0.0,[1.71857357e-90],[1127.04334693]
-4.440892098500626e-16,[8.9301169e-98],[1186.86890366]
0.0,[1.18577118e-107],[1303.17794979]
2.220446049250313e-16,[6.88434296e-100],[1261.22431497]
0.0,[4.54588796e-108],[1109.64609423]
-4.440892098500626e-16,[1.97254474e-103],[1100.82745002]
-2.220446049250313e-16,[1.22294507e-100],[1094.35206993]
0.0,[1.4611993e-97],[1087.85687376]
-2.220446049250313e-16,[5.17508736e-95],[1079.46976007]
3.3306690738754696e-16,[1.62070157e-88],[1065.82560221]
0.0,[1.9679708e-88],[1058.58340155]
1.1102230246251565e-16,[3.99849104e-98],[1072.44160252]
0.0,[1.36979201e-103],[1078.53093166]
4.440892098500626e-16,[4.3893284e-94],[936.37950104]
-4.440892098500626e-16,[1.06966956e-107],[951.08350806]
1.1102230246251565e-16,[7.60437857e-107],[931.47532863]
-2.220446049250313e-16,[1.05561956e-105],[890.79172531]
0.0,[4.70380161e-93],[867.29169898]
0.0,[5.67661437e-89],[896.38818]
0.0,[1.21476723e-95],[982.04437854]
-2.220446049250313e-16,[7.57455234e-95],[1063.74094765]
-2.220446049250313e-16,[5.06571711e-91],[1095.13705624]
0.0,[6.25303187e-91],[1126.16630285]
0.0,[5.82683468e-97],[1152.37158921]
1.1102230246251565e-16,[9.3568797e-92],[1130.61483465]
0.0,[3.81025016e-88],[1136.2033117]
1.1102230246251565e-16,[5.96318704e-87],[1175.80253571]
-2.220446049250313e-16,[3.66542999e-111],[1238.07758885]
-2.220446049250313e-16,[2.29950555e-103],[1178.33684226]
-2.220446049250313e-16,[1.7450461e-111],[1082.04994112]
2.220446049250313e-16,[3.51551387e-110],[1017.22328934]
-2.220446049250313e-16,[1.97407886e-112],[1003.88140271]
0.0,[4.25662267e-106],[1094.07729923]
0.0,[1.03152154e-107],[1097.78090533]
1.1102230246251565e-16,[2.41601183e-106],[1094.2587005]
-2.220446049250313e-16,[1.67260581e-105],[1073.49941598]
-2.220446049250313e-16,[9.62896905e-102],[1034.65640797]
-2.220446049250313e-16,[2.08675336e-96],[988.74831734]
-2.220446049250313e-16,[7.29870115e-87],[949.57248224]
-2.220446049250313e-16,[1.21767137e-77],[928.18429506]
0.0,[2.05591784e-78],[951.94866465]
0.0,[1.76746143e-91],[1019.56560561]
0.0,[2.04037282e-107],[1059.53891889]
3.3306690738754696e-16,[3.54010777e-106],[971.34233662]
0.0,[1.39576653e-108],[892.12975835]
1.1102230246251565e-16,[3.97743668e-113],[948.44225356]
2.220446049250313e-16,[9.51003058e-111],[1012.08430152]
1.1102230246251565e-16,[2.62276689e-111],[959.40582634]
-2.220446049250313e-16,[2.39559641e-101],[862.99086866]
0.0,[1.83893894e-87],[787.81539498]
-2.220446049250313e-16,[1.10419863e-83],[773.58809408]
0.0,[1.13337635e-89],[860.72281662]
-2.220446049250313e-16,[2.73875528e-86],[1013.45612051]
0.0,[7.49888016e-96],[1100.83979349]
0.0,[4.26288818e-97],[1110.6071179]
1.1102230246251565e-16,[1.83645561e-93],[1106.04549632]
0.0,[5.83379864e-85],[1093.92640596]
3.3306690738754696e-16,[2.74483173e-88],[1120.34884105]
0.0,[6.79166394e-87],[1169.77505074]
-2.220446049250313e-16,[4.53111562e-106],[1216.87271417]
1.1102230246251565e-16,[4.62859875e-103],[1199.5132195]
0.0,[4.50005542e-107],[1104.60233801]
2.220446049250313e-16,[1.10750499e-111],[1027.84372965]
-2.220446049250313e-16,[2.20851687e-111],[982.37450334]
2.220446049250313e-16,[9.71727666e-104],[1067.28483552]
-2.220446049250313e-16,[1.7781293e-107],[1068.89731733]
0.0,[7.27491935e-106],[1061.42651607]
0.0,[6.36775073e-104],[1036.05707625]
1.1102230246251565e-16,[3.78467336e-99],[992.52408016]
0.0,[1.48804368e-95],[943.58817905]
0.0,[5.2964458e-91],[897.72287047]
-2.220446049250313e-16,[5.5769794e-84],[869.33187088]
-4.440892098500626e-16,[1.07588921e-84],[887.26128313]
-2.220446049250313e-16,[6.7778636e-94],[963.24435126]
0.0,[3.49729941e-108],[1023.43385225]
-2.220446049250313e-16,[1.05900499e-106],[942.2451495]
0.0,[1.14069866e-106],[1012.08109298]
0.0,[1.86737522e-96],[874.71256989]
-2.220446049250313e-16,[3.39254059e-89],[857.1380711]
-2.220446049250313e-16,[2.12222554e-87],[875.27133239]
0.0,[5.62154622e-93],[938.40886135]
0.0,[6.18536153e-100],[1017.91351797]
1.1102230246251565e-16,[3.43689726e-109],[1060.45452282]
0.0,[2.26789125e-102],[1108.84521724]
1.1102230246251565e-16,[6.76828687e-101],[1159.77282954]
0.0,[8.5603806e-96],[1150.47150017]
0.0,[3.04691864e-92],[1101.97869993]
0.0,[7.62958486e-89],[1100.21569824]
2.220446049250313e-16,[5.04654543e-97],[1176.87131874]
0.0,[1.49961002e-100],[1150.24294625]
3.3306690738754696e-16,[1.96627999e-101],[1072.00232652]
0.0,[1.98476072e-114],[1010.58597939]
-2.220446049250313e-16,[2.48667222e-112],[971.26559747]
2.220446049250313e-16,[2.50707943e-109],[979.19574453]
1.1102230246251565e-16,[5.01228395e-105],[1013.6096335]
-2.220446049250313e-16,[1.17354709e-102],[1015.17182354]
-2.220446049250313e-16,[1.01399053e-99],[1013.37246285]
1.1102230246251565e-16,[1.51879126e-96],[983.36467907]
0.0,[2.3549188e-93],[907.63424503]
1.1102230246251565e-16,[8.77268623e-89],[824.53883392]
0.0,[9.90434468e-88],[794.09932215]
2.220446049250313e-16,[7.10391039e-93],[864.18436327]
2.220446049250313e-16,[8.64187412e-97],[965.43104344]
1.1102230246251565e-16,[1.03302253e-96],[940.54159965]
0.0,[5.95177712e-93],[888.37669821]
0.0,[3.0490348e-94],[893.26702522]
0.0,[7.02094111e-99],[923.1800573]
0.0,[4.78155298e-97],[985.98391783]
-2.220446049250313e-16,[1.78106333e-106],[1011.38285678]
0.0,[8.6843959e-115],[1026.74972953]
-2.220446049250313e-16,[2.04966438e-106],[1012.54597144]
-2.220446049250313e-16,[3.47124648e-101],[1037.7898021]
0.0,[5.92019245e-104],[1072.3120931]
-2.220446049250313e-16,[5.68186017e-109],[1099.9871515]
0.0,[3.65530257e-103],[1102.26593377]
-2.220446049250313e-16,[5.87924377e-99],[1106.57406796]
0.0,[1.52713529e-101],[1101.5039996]
1.1102230246251565e-16,[1.51206986e-97],[948.40198951]
-2.220446049250313e-16,[8.58975778e-109],[940.08873195]
0.0,[7.85482851e-100],[967.44669836]
0.0,[4.45309052e-103],[970.98606843]
-2.220446049250313e-16,[2.61490249e-104],[997.49936691]
1.1102230246251565e-16,[2.75090636e-108],[1003.60044951]
1.1102230246251565e-16,[2.06288242e-106],[1035.73771159]
2.220446049250313e-16,[1.99560805e-101],[994.62820973]
0.0,[6.81405091e-94],[871.97431736]
-2.220446049250313e-16,[6.6758217e-85],[735.21375948]
0.0,[6.50004442e-81],[672.61854104]
-2.220446049250313e-16,[1.90327061e-85],[750.75835942]
0.0,[5.04214403e-90],[890.95635149]
-2.220446049250313e-16,[2.38098779e-93],[929.86210602]
0.0,[8.89851237e-93],[888.21516448]
2.220446049250313e-16,[1.46958042e-90],[863.62591313]
-2.220446049250313e-16,[1.2404445e-93],[983.86125991]
0.0,[1.95853048e-106],[1012.49913833]
1.1102230246251565e-16,[2.26975668e-113],[1013.43659524]
0.0,[4.32242314e-104],[984.05771652]
1.1102230246251565e-16,[2.39394522e-107],[989.97908289]
0.0,[7.83000122e-104],[990.33720129]
1.1102230246251565e-16,[4.50365484e-104],[992.2207881]
0.0,[5.56113146e-102],[1008.7286377]
0.0,[1.11358902e-98],[987.17725806]
0.0,[1.80012879e-97],[915.10893579]
2.220446049250313e-16,[2.12196536e-99],[839.43929635]
0.0,[1.11112812e-103],[875.54693963]
0.0,[5.11507969e-105],[924.72803093]
2.220446049250313e-16,[1.04495647e-109],[960.29628739]
-2.220446049250313e-16,[1.24783744e-108],[1017.70900592]
0.0,[2.80198056e-109],[1118.7203776]
-2.220446049250313e-16,[1.10618013e-107],[976.34703034]
0.0,[5.77499153e-107],[990.8357903]
-2.220446049250313e-16,[1.65015252e-104],[999.62298464]
0.0,[8.97874177e-101],[955.70765955]
3.3306690738754696e-16,[4.75471356e-96],[828.59977453]
2.220446049250313e-16,[1.07138207e-89],[687.14375096]
0.0,[1.43325623e-84],[614.71440214]
-2.220446049250313e-16,[6.83406902e-88],[681.89963905]
1.1102230246251565e-16,[3.62826173e-95],[808.58202527]
2.220446049250313e-16,[2.91068143e-92],[879.47828944]
0.0,[2.92454458e-88],[846.74419687]
1.1102230246251565e-16,[5.3398829e-88],[821.96783328]
3.3306690738754696e-16,[4.42993089e-108],[975.74337589]
-2.220446049250313e-16,[6.11907138e-104],[927.43127322]
2.220446049250313e-16,[1.96355223e-100],[885.70680147]
-2.220446049250313e-16,[9.15520834e-95],[843.72922052]
-2.220446049250313e-16,[2.31739969e-94],[814.84978051]
1.1102230246251565e-16,[2.45919267e-96],[828.04788747]
-2.220446049250313e-16,[2.51906185e-101],[836.60888193]
0.0,[8.2932587e-110],[808.55893244]
-2.220446049250313e-16,[4.1845255e-105],[792.69396494]
2.220446049250313e-16,[7.8440633e-108],[844.64059867]
0.0,[3.35469102e-107],[900.59065755]
1.1102230246251565e-16,[2.55344249e-110],[942.72291116]
-2.220446049250313e-16,[9.31310831e-109],[1000.38239004]
0.0,[3.62600851e-112],[1071.91533347]
0.0,[9.81814744e-103],[936.36993528]
0.0,[2.09462912e-106],[912.06168739]
-2.220446049250313e-16,[1.19103058e-98],[806.26055549]
0.0,[2.19369848e-87],[675.61316277]
-2.220446049250313e-16,[1.8224073e-78],[599.68599925]
-2.220446049250313e-16,[8.62174798e-83],[678.86539115]
2.220446049250313e-16,[4.07676643e-97],[818.80180688]
0.0,[3.16442803e-93],[901.55334592]
0.0,[3.32129084e-90],[875.24808397]
0.0,[4.56902714e-96],[837.66690243]
0.0,[4.41842723e-92],[790.24023437]
0.0,[2.5529786e-89],[713.18497362]
-2.220446049250313e-16,[8.37240709e-91],[673.38196998]
2.220446049250313e-16,[5.98426156e-96],[695.86068307]
-2.220446049250313e-16,[6.69044116e-100],[724.74642166]
1.1102230246251565e-16,[9.56648993e-100],[716.54207357]
-2.220446049250313e-16,[2.67946483e-105],[712.22682459]
3.3306690738754696e-16,[7.82645233e-102],[739.2778452]
-2.220446049250313e-16,[1.73105843e-103],[804.48016597]
-2.220446049250313e-16,[2.55524352e-104],[872.0837151]
-2.220446049250313e-16,[6.30227481e-105],[923.27500646]
2.220446049250313e-16,[9.36864968e-111],[975.57396982]
-2.220446049250313e-16,[3.02111066e-117],[1022.30286363]
0.0,[7.86926222e-115],[1032.37299302]
0.0,[1.42450968e-106],[888.55527033]
0.0,[1.65015707e-98],[892.96843166]
1.1102230246251565e-16,[1.92195264e-92],[787.27337886]
0.0,[3.23660049e-81],[633.52205404]
0.0,[3.10953338e-70],[540.5374349]
-2.220446049250313e-16,[1.42645569e-75],[639.72624536]
0.0,[3.33180557e-88],[780.59717994]
1.1102230246251565e-16,[1.99447546e-88],[873.77885048]
1.1102230246251565e-16,[1.64432676e-96],[898.87729301]
-2.220446049250313e-16,[1.88876097e-99],[871.90582634]
2.220446049250313e-16,[4.54203749e-100],[601.6554362]
-2.220446049250313e-16,[4.05983662e-100],[629.69517248]
0.0,[6.82668715e-100],[671.38253006]
-2.220446049250313e-16,[5.65211722e-99],[655.64669979]
-2.220446049250313e-16,[2.32718968e-99],[652.10002226]
-2.220446049250313e-16,[3.20191562e-96],[691.78072103]
2.220446049250313e-16,[5.3570759e-98],[757.21555942]
-2.220446049250313e-16,[1.70948734e-104],[833.06652832]
0.0,[6.42663489e-110],[901.49810312]
0.0,[9.79533648e-114],[954.21184106]
-2.220446049250313e-16,[2.79827333e-116],[991.83832745]
-2.220446049250313e-16,[1.21998062e-114],[1001.32562495]
0.0,[6.24851383e-111],[1001.83349968]
2.220446049250313e-16,[1.33071119e-100],[927.15225519]
-2.220446049250313e-16,[5.64281584e-92],[899.14262241]
0.0,[1.54191222e-85],[776.37082567]
-2.220446049250313e-16,[2.94925198e-74],[578.03304395]
0.0,[2.36461541e-61],[438.96131508]
2.220446049250313e-16,[2.93786086e-68],[510.16283701]
-2.220446049250313e-16,[1.83410451e-78],[650.20636465]
3.3306690738754696e-16,[1.89815433e-79],[770.02636479]
0.0,[8.73616997e-99],[868.63264974]
1.1102230246251565e-16,[4.48960046e-97],[885.25458123]
2.220446049250313e-16,[3.86054195e-88],[703.49688242]
0.0,[1.04363629e-89],[684.71760828]
0.0,[6.09470983e-95],[665.45142798]
0.0,[1.67670512e-97],[702.9293177]
0.0,[1.32702677e-96],[766.76775764]
0.0,[6.58301354e-104],[829.96779498]
0.0,[1.88804222e-108],[882.0498729]
0.0,[2.84579633e-110],[909.96935317]
2.220446049250313e-16,[3.5644492e-108],[928.70135498]
-2.220446049250313e-16,[6.30984776e-111],[957.8003552]
0.0,[5.54055106e-102],[935.72408399]
0.0,[1.06526873e-91],[898.52801274]
-2.220446049250313e-16,[6.47611569e-86],[775.65245146]
2.220446049250313e-16,[2.81233644e-75],[569.2620347]
0.0,[1.01973866e-57],[378.01265941]
1.1102230246251565e-16,[4.51236827e-62],[386.27701524]
-2.220446049250313e-16,[8.75829057e-70],[523.90900616]
-2.220446049250313e-16,[1.11647051e-71],[673.20243925]
0.0,[3.02372027e-93],[833.25780771]
2.220446049250313e-16,[1.21855014e-95],[750.14693556]
0.0,[7.71650896e-98],[782.39479334]
0.0,[1.59878307e-103],[822.37841438]
2.220446049250313e-16,[1.28434209e-106],[852.17623363]
2.220446049250313e-16,[5.4928162e-102],[904.38184192]
-2.220446049250313e-16,[2.49561097e-96],[865.81772389]
-2.220446049250313e-16,[3.69121441e-93],[784.64791212]
0.0,[2.94914761e-81],[623.68782791]
0.0,[4.94112854e-61],[433.19724289]
-2.220446049250313e-16,[6.45505709e-61],[379.3767401]
0.0,[2.36038784e-72],[470.46481742]
0.0,[3.83907334e-74],[619.08017865]
0.0,[3.51512155e-94],[809.2123066]
1.1102230246251565e-16,[6.8158027e-92],[785.85473872]
0.0,[6.47918648e-103],[745.08914125]
-2.220446049250313e-16,[5.04641016e-103],[764.37375297]
0.0,[4.08458409e-101],[812.99589748]
-2.220446049250313e-16,[1.96446704e-107],[861.83504351]
2.220446049250313e-16,[1.96583787e-99],[823.76497875]
-2.220446049250313e-16,[1.74305658e-99],[795.18705121]
2.220446049250313e-16,[7.77915718e-87],[703.07594569]
0.0,[1.00375957e-70],[573.02915386]
0.0,[1.52265697e-67],[493.57076069]
1.1102230246251565e-16,[4.29605056e-70],[508.08954875]
2.220446049250313e-16,[1.00659071e-71],[621.45721555]
0.0,[4.36112337e-98],[734.67221488]
0.0,[9.60273103e-101],[745.85762772]
2.220446049250313e-16,[6.49674927e-104],[807.03289675]
0.0,[1.59587329e-108],[854.82702038]
-2.220446049250313e-16,[5.54958854e-107],[880.309611]
3.3306690738754696e-16,[1.80455809e-97],[809.99287804]
2.220446049250313e-16,[4.19944143e-98],[829.76557833]
0.0,[2.56585638e-100],[819.42528579]
2.220446049250313e-16,[1.58492672e-99],[753.39924532]
0.0,[4.74704025e-84],[665.37350284]
-2.220446049250313e-16,[9.47505656e-79],[606.25735773]
-2.220446049250313e-16,[2.21290998e-74],[616.94924747]
0.0,[5.70019354e-75],[709.03821758]
2.220446049250313e-16,[1.10392445e-105],[823.70529833]
0.0,[5.49184761e-101],[830.50187294]
-2.220446049250313e-16,[3.29845768e-101],[855.66627173]
0.0,[7.7592544e-99],[842.57383578]
0.0,[1.74535016e-92],[755.18792246]
-2.220446049250313e-16,[8.59453038e-84],[657.92090442]
0.0,[8.98516352e-81],[641.9117659]
0.0,[3.95504587e-84],[735.32158825]
0.0,[3.65922039e-87],[837.80620261]
0.0,[2.85893075e-99],[852.7833623]
2.220446049250313e-16,[8.88634582e-104],[781.84466074]
0.0,[1.69561532e-105],[825.88842055]
0.0,[8.91285875e-100],[838.26807239]
1.1102230246251565e-16,[9.26325075e-94],[802.37634756]
-2.220446049250313e-16,[2.10568944e-86],[695.12754074]
1.1102230246251565e-16,[6.51668876e-78],[599.71060719]
0.0,[1.7152039e-79],[627.71507114]
2.220446049250313e-16,[8.62196565e-89],[756.9281712]
1.1102230246251565e-16,[7.8985181e-89],[851.07422713]
0.0,[2.72426387e-100],[832.9179879]
2.220446049250313e-16,[1.11024709e-95],[752.73187974]
-2.220446049250313e-16,[4.44631363e-98],[742.47811351]
1.1102230246251565e-16,[2.45333938e-87],[632.99630797]
0.0,[3.68919818e-74],[552.83110136]
-2.220446049250313e-16,[1.93655708e-73],[601.22463331]
0.0,[1.33451492e-74],[726.52837297]
0.0,[8.66551371e-79],[806.92241833]
0.0,[4.16797454e-101],[780.80560422]
0.0,[8.83644873e-97],[722.71136953]
-2.220446049250313e-16,[5.2442432e-98],[721.52655388]
0.0,[7.52676512e-84],[617.65982355]
-2.220446049250313e-16,[1.10693534e-69],[544.56758866]
1.1102230246251565e-16,[2.66331533e-71],[606.7743614]
1.1102230246251565e-16,[3.03024508e-76],[730.26368504]
0.0,[1.79719499e-84],[775.56663483]
0.0,[2.99130705e-96],[714.92387241]
2.220446049250313e-16,[3.50073744e-94],[703.26990704]
0.0,[2.86715767e-99],[711.18336038]
1.1102230246251565e-16,[3.88383465e-82],[629.54375024]
1.1102230246251565e-16,[4.22650911e-71],[573.20327101]
1.1102230246251565e-16,[1.06361316e-79],[616.11154953]
2.220446049250313e-16,[3.43208305e-82],[695.21790748]
1.1102230246251565e-16,[1.35551615e-85],[710.54330744]
2.220446049250313e-16,[1.01314312e-95],[687.13764385]
0.0,[2.83044596e-94],[693.86619897]
-2.220446049250313e-16,[6.44779328e-93],[692.94893751]
-2.220446049250313e-16,[5.06451836e-77],[644.12854602]
-2.220446049250313e-16,[6.38956012e-71],[614.19348384]
1.1102230246251565e-16,[2.49889152e-83],[638.02207917]
-2.220446049250313e-16,[9.39463736e-90],[675.18214087]
3.3306690738754696e-16,[1.63612389e-91],[687.53351069]
1.1102230246251565e-16,[6.83519756e-97],[714.99600998]
1.1102230246251565e-16,[1.92062635e-99],[755.96636245]
0.0,[4.14883303e-90],[668.31285185]
0.0,[2.81850897e-82],[651.3478238]
2.220446049250313e-16,[4.74531402e-78],[655.0107386]
0.0,[1.03453404e-84],[678.92384847]
-2.220446049250313e-16,[6.33325007e-82],[688.63149486]
-2.220446049250313e-16,[2.48218425e-93],[698.21903244]
-2.220446049250313e-16,[1.05572924e-93],[748.72681621]
-2.220446049250313e-16,[1.6003331e-88],[784.65896666]
3.3306690738754696e-16,[2.85869084e-90],[647.78196567]
0.0,[6.03495919e-96],[644.61845248]
2.220446049250313e-16,[3.94302764e-87],[666.65319705]
-2.220446049250313e-16,[1.7917187e-87],[683.28393315]
0.0,[5.2916345e-97],[681.081385]
0.0,[5.72777428e-101],[703.57278263]
0.0,[4.67191421e-99],[756.52900486]
0.0,[3.38291234e-97],[773.27073041]
0.0,[3.56305455e-86],[748.41991828]
-2.220446049250313e-16,[2.98713424e-95],[644.00124584]
2.220446049250313e-16,[1.02838638e-92],[614.97764318]
0.0,[1.02212297e-96],[634.01217592]
0.0,[2.12183762e-89],[669.87864296]
-2.220446049250313e-16,[1.872366e-95],[668.72540283]
-2.220446049250313e-16,[4.32832419e-97],[668.69942459]
0.0,[1.56477109e-101],[727.67943498]
2.220446049250313e-16,[1.05063993e-89],[770.40238324]
-2.220446049250313e-16,[5.3037679e-78],[711.40731034]
0.0,[7.29639123e-89],[625.85355272]
0.0,[2.10514681e-94],[650.10065535]
0.0,[1.5254099e-90],[664.38974418]
0.0,[6.51686635e-98],[670.03139122]
-2.220446049250313e-16,[1.00187851e-97],[695.69059125]
0.0,[6.78244731e-86],[731.1679125]
-2.220446049250313e-16,[4.16780808e-73],[681.14487951]
0.0,[4.3424938e-94],[682.81259215]
-2.220446049250313e-16,[3.15445513e-91],[678.17726764]
0.0,[4.4484373e-87],[739.58541451]
1.1102230246251565e-16,[1.21976362e-81],[692.7695863]
-2.220446049250313e-16,[2.75599312e-102],[1511.56970454]
3.3306690738754696e-16,[7.00803014e-103],[1602.57727529]
0.0,[1.25495881e-101],[1735.49217314]
-2.220446049250313e-16,[1.62098409e-101],[1802.08128925]
0.0,[1.75088073e-104],[1804.41682464]
0.0,[5.57463752e-111],[1789.01665661]
-2.220446049250313e-16,[3.04086845e-112],[1754.47048771]
0.0,[7.71851886e-109],[1664.41363406]
-2.220446049250313e-16,[2.43907958e-104],[1718.46555702]
-2.220446049250313e-16,[8.64430633e-95],[1794.44185623]
3.3306690738754696e-16,[1.71910683e-89],[1687.17908672]
0.0,[7.11963973e-91],[1487.13181918]
